	# Busco id	Status	Sequence	Score	Length
742	421396at33208	Duplicated	NODE_42950_length_2228_cov_554.021346_g18237_i2:2099-1221	386.1	237.0
743	421396at33208	Duplicated	NODE_72379_length_1478_cov_162.406406_g32593_i0:1051-227	373.5	234.0
744	421685at33208	Duplicated	NODE_70319_length_1517_cov_31.022161_g31550_i0:492-1472	235.2	202.0
745	421685at33208	Duplicated	NODE_62343_length_1683_cov_111.726708_g27548_i0:1550-489	217.9	205.0
746	421685at33208	Duplicated	NODE_64212_length_1641_cov_117.190689_g27548_i1:1508-447	217.9	205.0
747	421685at33208	Duplicated	NODE_66245_length_1599_cov_116.355832_g27548_i3:1466-405	217.9	205.0
748	421732at33208	Duplicated	NODE_1388_length_9013_cov_94.942058_g727_i0:30-1265	236.4	288.0
749	421732at33208	Duplicated	NODE_1415_length_8980_cov_94.031211_g727_i1:30-1265	236.4	288.0
750	422158at33208	Duplicated	NODE_55430_length_1850_cov_83.277997_g5349_i1:126-1070	419.4	280.0
751	422158at33208	Duplicated	NODE_12120_length_4407_cov_36.400554_g5349_i0:2773-3627	360.7	250.0
752	422751at33208	Complete	NODE_7115_length_5441_cov_26.881893_g3253_i0:5286-3997	497.4	347.0
753	423799at33208	Duplicated	NODE_111940_length_957_cov_160.944570_g22949_i7:27-954	291.0	237.0
754	423799at33208	Duplicated	NODE_76582_length_1405_cov_160.703453_g34894_i0:403-1257	286.7	250.0
755	423799at33208	Duplicated	NODE_92141_length_1175_cov_124.196007_g22949_i5:33-1172	281.5	237.0
756	423848at33208	Complete	NODE_50096_length_1997_cov_38.963098_g21719_i0:161-1108	292.3	233.0
757	424392at33208	Duplicated	NODE_45741_length_2132_cov_130.136960_g12972_i1:24-958	389.2	230.0
758	424392at33208	Duplicated	NODE_67988_length_1562_cov_264.226998_g26747_i1:1274-409	387.9	231.0
759	424392at33208	Duplicated	NODE_60718_length_1721_cov_238.998786_g26747_i0:1433-609	385.3	230.0
760	424392at33208	Duplicated	NODE_70044_length_1522_cov_290.768806_g26747_i2:1234-410	384.6	231.0
761	424392at33208	Duplicated	NODE_30038_length_2793_cov_96.339338_g12972_i0:56-1616	353.6	203.0
762	424569at33208	Duplicated	NODE_11406_length_4524_cov_159.999101_g4063_i4:4380-3055	272.6	159.0
763	424569at33208	Duplicated	NODE_9084_length_4955_cov_186.440598_g4063_i0:4811-3486	272.6	159.0
764	424569at33208	Duplicated	NODE_9223_length_4930_cov_176.705374_g4063_i2:4786-3461	272.6	159.0
765	424569at33208	Duplicated	NODE_13183_length_4250_cov_146.161839_g4063_i5:4106-2544	272.1	159.0
766	424569at33208	Duplicated	NODE_39773_length_2347_cov_168.853122_g17156_i0:86-1090	255.3	158.0
768	427349at33208	Duplicated	NODE_74937_length_1432_cov_572.170714_g33989_i0:18-971	389.0	242.0
769	427349at33208	Duplicated	NODE_65727_length_1610_cov_123.605725_g29259_i0:61-1008	377.6	242.0
770	427349at33208	Duplicated	NODE_67038_length_1582_cov_110.675282_g29259_i2:61-1008	377.6	242.0
771	427789at33208	Duplicated	NODE_42599_length_2241_cov_39.371771_g18341_i0:150-1628	618.2	396.0
772	427789at33208	Duplicated	NODE_49355_length_2020_cov_186.768875_g21383_i0:223-1716	584.1	399.0
773	428202at33208	Duplicated	NODE_16785_length_3788_cov_22.076447_g7319_i0:199-1542	567.3	351.0
774	428202at33208	Duplicated	NODE_23000_length_3243_cov_30.932808_g9937_i0:405-1688	500.9	348.0
775	428754at33208	Duplicated	NODE_21415_length_3364_cov_57.018839_g9243_i0:3269-1686	252.9	339.0
776	428754at33208	Duplicated	NODE_97074_length_1115_cov_176.754319_g47098_i0:157-1008	249.8	264.0
777	429011at33208	Duplicated	NODE_41058_length_2298_cov_18.201348_g17685_i0:102-839	173.7	165.0
778	429011at33208	Duplicated	NODE_21985_length_3320_cov_141.264244_g9488_i0:2417-3142	167.1	160.0
779	429274at33208	Duplicated	NODE_68262_length_1557_cov_149.723720_g30503_i0:117-1010	239.5	201.0
780	429274at33208	Duplicated	NODE_47983_length_2061_cov_167.584507_g20771_i0:1819-920	224.3	195.0
781	429751at33208	Duplicated	NODE_44379_length_2178_cov_96.988599_g19121_i0:260-1894	257.4	384.0
782	429751at33208	Duplicated	NODE_41998_length_2262_cov_94.111010_g18096_i0:154-1770	230.3	376.0
783	430701at33208	Duplicated	NODE_60899_length_1716_cov_100.709069_g26840_i0:71-775	196.4	185.0
784	430701at33208	Duplicated	NODE_60944_length_1715_cov_93.579781_g26840_i1:71-775	196.4	185.0
785	430701at33208	Duplicated	NODE_46738_length_2100_cov_16.111495_g20187_i0:1410-709	190.6	187.0
786	430701at33208	Duplicated	NODE_50063_length_1998_cov_17.289351_g20187_i1:1308-607	190.6	187.0
787	432050at33208	Duplicated	NODE_66786_length_1587_cov_19568.067371_g1171_i27:652-1566	426.4	244.0
788	432050at33208	Duplicated	NODE_8471_length_5096_cov_5932.013140_g1171_i6:4161-5075	426.4	244.0
789	432050at33208	Duplicated	NODE_56974_length_1809_cov_24689.525922_g1171_i25:922-8	426.4	244.0
790	432050at33208	Duplicated	NODE_100206_length_1078_cov_28875.851741_g1171_i31:33-962	426.4	244.0
791	432050at33208	Duplicated	NODE_34047_length_2590_cov_12311.553039_g1171_i15:1176-2126	426.3	244.0
792	432050at33208	Duplicated	NODE_54941_length_1861_cov_17260.628076_g1171_i24:1827-877	426.3	244.0
793	432050at33208	Duplicated	NODE_31773_length_2702_cov_3962.063522_g6948_i3:1422-2360	403.3	244.0
794	432050at33208	Duplicated	NODE_15886_length_3891_cov_2692.629911_g6948_i0:2635-3549	391.3	236.0
795	432155at33208	Duplicated	NODE_86030_length_1259_cov_72.193086_g40321_i0:1180-320	210.6	172.0
796	432155at33208	Duplicated	NODE_86356_length_1254_cov_9675.753599_g33969_i1:177-977	199.7	156.0
797	432155at33208	Duplicated	NODE_74909_length_1433_cov_21.752941_g33969_i0:210-1034	199.6	156.0
798	432287at33208	Complete	NODE_19524_length_3522_cov_100.906640_g8469_i0:164-1846	161.5	239.0
799	432522at33208	Duplicated	NODE_69217_length_1538_cov_27.117406_g30967_i0:33-716	107.2	116.0
800	432522at33208	Duplicated	NODE_71121_length_1502_cov_27.251924_g30967_i2:262-987	106.9	116.0
801	432522at33208	Duplicated	NODE_9411_length_4897_cov_62.949420_g4198_i0:779-1633	96.8	123.0
802	433216at33208	Duplicated	NODE_79901_length_1351_cov_32.474961_g36766_i0:81-1061	340.8	261.0
803	433216at33208	Duplicated	NODE_36156_length_2495_cov_544.215111_g15620_i0:114-1136	337.4	245.0
804	433606at33208	Duplicated	NODE_15413_length_3950_cov_111.313387_g4358_i1:2292-1543	324.8	223.0
805	433606at33208	Duplicated	NODE_9823_length_4816_cov_45.057769_g4358_i0:3149-2364	321.7	221.0
806	434068at33208	Duplicated	NODE_42003_length_2262_cov_59.020557_g18099_i0:2137-584	546.3	412.0
807	434068at33208	Duplicated	NODE_43139_length_2222_cov_56.513727_g18099_i1:124-1677	546.3	412.0
808	434068at33208	Duplicated	NODE_16287_length_3845_cov_63.683457_g7100_i0:3739-1574	537.7	452.0
809	434863at33208	Complete	NODE_20698_length_3422_cov_304.400418_g8938_i0:127-966	322.1	244.0
810	435253at33208	Duplicated	NODE_31913_length_2695_cov_170.453852_g9541_i2:65-2005	161.0	279.0
811	435253at33208	Duplicated	NODE_26206_length_3020_cov_149.785884_g9541_i1:71-2330	160.8	279.0
812	435253at33208	Duplicated	NODE_22102_length_3312_cov_136.624884_g9541_i0:65-2622	160.4	279.0
813	435678at33208	Complete	NODE_44049_length_2190_cov_15.369863_g18962_i0:1828-632	300.3	314.0
814	435921at33208	Duplicated	NODE_29612_length_2818_cov_32.896539_g12780_i0:2077-1544	180.4	107.0
815	435921at33208	Duplicated	NODE_13965_length_4140_cov_50.841161_g3133_i1:1013-1477	161.4	106.0
816	435921at33208	Duplicated	NODE_6843_length_5520_cov_39.715623_g3133_i0:1013-2857	161.4	106.0
817	435939at33208	Duplicated	NODE_2382_length_7780_cov_46.274296_g1193_i0:301-1056	201.9	163.0
818	435939at33208	Duplicated	NODE_5946_length_5844_cov_57.856004_g2734_i0:5658-4864	182.1	164.0
819	436007at33208	Duplicated	NODE_9219_length_4931_cov_113.419720_g4109_i0:34-1659	607.7	409.0
820	436007at33208	Duplicated	NODE_31309_length_2726_cov_75.563513_g13517_i0:213-1976	592.3	391.0
821	436098at33208	Duplicated	NODE_28647_length_2873_cov_45.014286_g12354_i0:2687-1794	231.8	200.0
822	436098at33208	Duplicated	NODE_4633_length_6380_cov_20.588235_g2154_i0:5942-4890	216.8	205.0
823	436539at33208	Duplicated	NODE_50883_length_1974_cov_1104.627564_g18945_i1:378-1196	257.3	186.0
824	436539at33208	Duplicated	NODE_68448_length_1553_cov_255.695270_g30597_i0:1444-119	240.7	186.0
825	436539at33208	Duplicated	NODE_103979_length_1037_cov_428.104772_g30597_i1:928-119	240.7	178.0
826	437653at33208	Duplicated	NODE_27366_length_2945_cov_95.791086_g11806_i0:1088-441	194.2	137.0
827	437653at33208	Duplicated	NODE_64633_length_1632_cov_84.974343_g28713_i0:936-274	169.8	134.0
828	438133at33208	Duplicated	NODE_95741_length_1130_cov_17146.504257_g4322_i19:1105-83	524.7	289.0
829	438133at33208	Duplicated	NODE_81964_length_1319_cov_9009.117978_g2124_i2:1310-216	507.2	302.0
830	438433at33208	Duplicated	NODE_15540_length_3935_cov_119.006732_g975_i7:3286-2471	350.6	201.0
831	438433at33208	Duplicated	NODE_70991_length_1504_cov_1096.025157_g31890_i0:74-955	340.7	201.0
832	438453at33208	Duplicated	NODE_77291_length_1393_cov_97.967424_g35312_i0:1185-181	421.4	237.0
833	438453at33208	Duplicated	NODE_54999_length_1860_cov_401.125909_g24002_i0:334-1326	366.1	238.0
834	438453at33208	Duplicated	NODE_59483_length_1749_cov_377.394391_g24002_i1:181-1215	366.1	238.0
835	439736at33208	Duplicated	NODE_19971_length_3484_cov_76.127822_g8660_i0:2974-1649	504.6	358.0
836	439736at33208	Duplicated	NODE_21275_length_3374_cov_66.283550_g8660_i2:509-1834	504.6	358.0
837	439736at33208	Duplicated	NODE_101073_length_1069_cov_9.501004_g49732_i0:3-980	469.1	265.0
838	440195at33208	Duplicated	NODE_20947_length_3402_cov_71.206669_g9051_i0:1940-2857	272.0	200.0
839	440195at33208	Duplicated	NODE_84664_length_1279_cov_112.821725_g39521_i0:1042-155	240.6	203.0
840	440493at33208	Duplicated	NODE_58985_length_1761_cov_40.324645_g25893_i0:104-1555	287.5	230.0
841	440493at33208	Duplicated	NODE_53042_length_1912_cov_36.743883_g23084_i0:1804-479	273.3	264.0
842	441575at33208	Duplicated	NODE_21809_length_3333_cov_29.976687_g9415_i0:541-2946	380.7	551.0
843	441575at33208	Duplicated	NODE_30397_length_2776_cov_37.780244_g13120_i0:3-2480	367.0	576.0
844	442169at33208	Duplicated	NODE_43939_length_2193_cov_563.952358_g5092_i6:25-1965	367.1	424.0
845	442169at33208	Duplicated	NODE_31652_length_2709_cov_38.389226_g13669_i0:243-1469	359.1	337.0
846	442203at33208	Complete	NODE_49024_length_2031_cov_11.101634_g21232_i0:279-1556	440.5	342.0
847	442823at33208	Duplicated	NODE_33826_length_2601_cov_69.224288_g14596_i0:2589-1150	364.4	346.0
848	442823at33208	Duplicated	NODE_53507_length_1900_cov_137.256705_g23315_i0:133-1344	355.4	335.0
849	443305at33208	Duplicated	NODE_41733_length_2272_cov_140.770350_g17977_i0:203-1984	335.5	423.0
850	443305at33208	Duplicated	NODE_6728_length_5556_cov_143.332847_g3082_i0:3476-5191	305.9	405.0
851	443518at33208	Duplicated	NODE_81427_length_1327_cov_366.900319_g37644_i0:64-975	388.0	251.0
852	443518at33208	Duplicated	NODE_34443_length_2574_cov_39.920032_g14854_i0:183-1139	371.4	234.0
853	443659at33208	Duplicated	NODE_63914_length_1648_cov_117.511746_g28356_i0:1402-854	207.4	133.0
854	443659at33208	Duplicated	NODE_72267_length_1480_cov_128.346127_g28356_i1:1234-686	207.4	133.0
855	443659at33208	Duplicated	NODE_75314_length_1426_cov_116.698448_g28356_i3:1180-632	207.4	133.0
856	443659at33208	Duplicated	NODE_136194_length_769_cov_324.514368_g76447_i0:190-735	191.2	141.0
857	443928at33208	Duplicated	NODE_57772_length_1791_cov_9.901048_g25314_i0:97-1341	441.1	348.0
858	443928at33208	Duplicated	NODE_58274_length_1778_cov_54.893255_g25555_i0:112-1308	421.9	289.0
859	444160at33208	Duplicated	NODE_107053_length_1005_cov_213.629828_g53857_i0:809-99	311.0	193.0
860	444160at33208	Duplicated	NODE_16966_length_3769_cov_70.712933_g7400_i0:2763-3470	304.0	194.0
861	444160at33208	Duplicated	NODE_77395_length_1391_cov_112.247344_g7400_i1:1385-307	298.7	194.0
862	444231at33208	Complete	NODE_67075_length_1581_cov_579.690981_g12679_i4:30-1564	172.6	126.0
863	445031at33208	Duplicated	NODE_71591_length_1493_cov_7.258451_g32201_i0:220-1257	322.2	309.0
864	445031at33208	Duplicated	NODE_31565_length_2713_cov_32.845455_g13631_i0:2672-1617	289.5	306.0
865	445034at33208	Duplicated	NODE_39446_length_2360_cov_42.316135_g17013_i0:30-1187	432.7	317.0
866	445034at33208	Duplicated	NODE_58581_length_1770_cov_141.054213_g25708_i0:193-1377	404.2	315.0
867	445091at33208	Duplicated	NODE_32825_length_2651_cov_86.154771_g14164_i0:320-1366	288.4	298.0
868	445091at33208	Duplicated	NODE_39838_length_2345_cov_59.304137_g14164_i2:320-1366	288.4	298.0
869	446000at33208	Complete	NODE_33857_length_2600_cov_33.623664_g14610_i0:2413-1559	327.0	219.0
870	446031at33208	Complete	NODE_20323_length_3454_cov_81.671991_g8792_i0:93-986	285.2	241.0
871	447320at33208	Duplicated	NODE_2931_length_7341_cov_122.776830_g1426_i0:7121-6138	148.2	225.0
872	447320at33208	Duplicated	NODE_3055_length_7254_cov_125.397298_g1426_i1:7034-6051	148.2	225.0
873	447320at33208	Duplicated	NODE_55553_length_1846_cov_68.064862_g24290_i0:290-1270	133.6	232.0
874	447320at33208	Duplicated	NODE_57394_length_1799_cov_71.740440_g24290_i1:290-1270	133.6	232.0
875	447400at33208	Complete	NODE_34768_length_2558_cov_162.676056_g14998_i0:71-763	154.3	147.0
876	448196at33208	Duplicated	NODE_52849_length_1917_cov_547.940889_g22991_i0:355-1134	381.1	219.0
877	448196at33208	Duplicated	NODE_58532_length_1771_cov_636.056537_g22991_i1:355-1134	381.1	219.0
878	448196at33208	Duplicated	NODE_83342_length_1298_cov_271.093878_g38732_i0:883-104	379.7	219.0
879	448514at33208	Complete	NODE_46974_length_2093_cov_21.967327_g20290_i0:76-1869	309.3	279.0
880	449056at33208	Complete	NODE_65397_length_1617_cov_46.493523_g29096_i0:299-1258	278.6	215.0
881	449139at33208	Duplicated	NODE_51816_length_1946_cov_103.528030_g22511_i0:1894-647	524.4	314.0
882	449139at33208	Duplicated	NODE_59497_length_1749_cov_60.653341_g26162_i0:324-1544	492.1	315.0
883	449189at33208	Duplicated	NODE_34364_length_2577_cov_705.517173_g14814_i0:82-1710	615.6	404.0
884	449189at33208	Duplicated	NODE_22557_length_3277_cov_189.512172_g9738_i0:1192-3060	576.9	400.0
885	450643at33208	Duplicated	NODE_101457_length_1064_cov_611.076690_g49985_i0:853-62	160.7	199.0
886	450643at33208	Duplicated	NODE_73430_length_1459_cov_111.080087_g33174_i0:1342-467	145.1	198.0
887	450785at33208	Duplicated	NODE_71699_length_1491_cov_10.320874_g32260_i0:1397-411	140.4	92.0
888	450785at33208	Duplicated	NODE_18128_length_3653_cov_68.954469_g7895_i0:3498-2479	136.9	92.0
889	450785at33208	Duplicated	NODE_31728_length_2705_cov_99.494301_g7895_i1:2550-1531	136.9	92.0
890	451242at33208	Complete	NODE_103643_length_1041_cov_78.528926_g51468_i0:33-869	187.5	208.0
891	451957at33208	Duplicated	NODE_15154_length_3983_cov_49.921483_g6621_i0:57-1691	537.4	387.0
892	451957at33208	Duplicated	NODE_54763_length_1866_cov_62.093140_g8430_i2:85-1593	486.5	385.0
893	452208at33208	Duplicated	NODE_84389_length_1283_cov_52.238843_g39351_i0:102-923	235.6	183.0
894	452208at33208	Duplicated	NODE_60189_length_1733_cov_82.277108_g26499_i0:106-858	228.5	193.0
895	452208at33208	Duplicated	NODE_91608_length_1182_cov_68.693417_g26499_i1:106-858	228.5	193.0
896	452499at33208	Duplicated	NODE_54430_length_1875_cov_141.593230_g23741_i0:1756-686	359.0	274.0
897	452499at33208	Duplicated	NODE_51593_length_1953_cov_47.386702_g22412_i0:1822-776	358.3	278.0
898	452574at33208	Duplicated	NODE_34695_length_2562_cov_38.012857_g14963_i0:2543-1092	458.6	374.0
899	452574at33208	Duplicated	NODE_18385_length_3626_cov_51.499015_g7994_i0:2898-1447	402.8	366.0
900	453049at33208	Duplicated	NODE_52600_length_1924_cov_44.659643_g22865_i0:1861-383	347.1	360.0
901	453049at33208	Duplicated	NODE_22183_length_3307_cov_233.224799_g9574_i0:62-1582	308.1	379.0
902	453052at33208	Duplicated	NODE_68508_length_1552_cov_81.231237_g30621_i0:280-1473	378.5	321.0
903	453052at33208	Duplicated	NODE_77842_length_1384_cov_78.560641_g30621_i1:199-1293	339.5	291.0
904	453052at33208	Duplicated	NODE_57831_length_1789_cov_186.321096_g25345_i0:311-1597	334.8	324.0
905	453056at33208	Duplicated	NODE_29044_length_2849_cov_294.228386_g696_i62:244-1524	515.8	371.0
906	453056at33208	Duplicated	NODE_9665_length_4848_cov_194.928377_g696_i22:657-1874	501.4	352.0
907	453687at33208	Duplicated	NODE_43016_length_2227_cov_7.701486_g18520_i0:97-1233	364.5	283.0
908	453687at33208	Duplicated	NODE_73363_length_1460_cov_95.707282_g33136_i0:47-1138	357.2	280.0
909	454911at33208	Complete	NODE_47408_length_2079_cov_6.977567_g20498_i0:374-1954	357.4	381.0
910	455512at33208	Duplicated	NODE_97510_length_1110_cov_22.456123_g47378_i0:830-36	210.0	169.0
911	455512at33208	Duplicated	NODE_26492_length_3000_cov_136.172873_g11427_i0:2533-1661	194.9	178.0
912	455941at33208	Duplicated	NODE_39102_length_2373_cov_31.123913_g16868_i0:729-1832	188.3	233.0
913	455941at33208	Duplicated	NODE_46160_length_2119_cov_7.630499_g19936_i0:2052-1132	183.8	226.0
914	456998at33208	Duplicated	NODE_42716_length_2237_cov_27.972274_g18390_i0:145-1011	199.6	214.0
915	456998at33208	Duplicated	NODE_60100_length_1735_cov_38.996390_g26450_i0:175-1062	181.0	237.0
916	456998at33208	Duplicated	NODE_72495_length_1476_cov_38.115467_g26450_i2:175-1062	181.0	237.0
917	457777at33208	Duplicated	NODE_56231_length_1828_cov_158.545869_g4107_i3:50-1258	576.6	319.0
918	457777at33208	Duplicated	NODE_9217_length_4931_cov_247.566077_g4107_i0:50-1258	576.6	319.0
919	457777at33208	Duplicated	NODE_52705_length_1921_cov_86.430736_g22914_i0:1828-629	492.7	319.0
920	458807at33208	Duplicated	NODE_86655_length_1250_cov_631.393373_g40692_i0:1066-89	397.8	269.0
921	458807at33208	Duplicated	NODE_27157_length_2958_cov_2048.847834_g2040_i68:2878-1904	371.1	271.0
922	458807at33208	Duplicated	NODE_84641_length_1279_cov_4085.861526_g2040_i114:1199-225	371.1	271.0
923	458974at33208	Duplicated	NODE_51648_length_1951_cov_255.929712_g22442_i0:142-1587	128.0	144.0
924	458974at33208	Duplicated	NODE_65575_length_1613_cov_188.292857_g29180_i0:315-1463	115.9	145.0
925	458988at33208	Duplicated	NODE_36891_length_2463_cov_10.339749_g15928_i0:85-1803	718.0	465.0
926	458988at33208	Duplicated	NODE_20717_length_3420_cov_80.625635_g8947_i0:309-2054	659.6	466.0
927	459253at33208	Duplicated	NODE_94279_length_1148_cov_104.523721_g45338_i0:249-1097	329.4	209.0
928	459253at33208	Duplicated	NODE_113766_length_941_cov_67.918203_g58699_i0:853-2	285.9	202.0
929	460044at33208	Duplicated	NODE_57257_length_1803_cov_21.221387_g4020_i3:1686-466	413.0	307.0
930	460044at33208	Duplicated	NODE_8982_length_4978_cov_24.412436_g4020_i0:4861-3641	413.0	307.0
931	460044at33208	Duplicated	NODE_9317_length_4915_cov_25.290582_g4020_i1:4798-3578	413.0	307.0
932	460044at33208	Duplicated	NODE_25931_length_3037_cov_70.033738_g11181_i0:2876-1653	410.3	326.0
933	460518at33208	Duplicated	NODE_6145_length_5759_cov_37.869152_g2816_i0:3516-4571	434.9	278.0
934	460518at33208	Duplicated	NODE_36073_length_2499_cov_33.382110_g15584_i0:2428-1328	409.8	287.0
935	461123at33208	Duplicated	NODE_22041_length_3317_cov_40.255549_g9512_i0:3257-2187	192.6	220.0
936	461123at33208	Duplicated	NODE_17098_length_3757_cov_53.005429_g7458_i0:19-1095	170.6	232.0
937	461193at33208	Duplicated	NODE_8780_length_5023_cov_172.904444_g2239_i6:224-1348	259.5	221.0
938	461193at33208	Duplicated	NODE_28924_length_2857_cov_141.196121_g1272_i17:170-1162	240.6	211.0
939	462325at33208	Complete	NODE_62986_length_1668_cov_69.596865_g27890_i0:1427-255	372.9	294.0
940	462897at33208	Complete	NODE_20170_length_3467_cov_69.374190_g8732_i0:2920-1463	440.9	346.0
941	463071at33208	Duplicated	NODE_38171_length_2411_cov_47.150128_g16472_i0:415-1932	219.4	258.0
942	463071at33208	Duplicated	NODE_6857_length_5514_cov_27.546774_g3138_i0:696-1943	212.3	257.0
943	464204at33208	Duplicated	NODE_7158_length_5432_cov_61.373950_g3268_i0:2163-3317	355.4	309.0
944	464204at33208	Duplicated	NODE_66896_length_1585_cov_45.177249_g29824_i0:19-1260	328.2	297.0
945	464243at33208	Duplicated	NODE_43218_length_2219_cov_73.760951_g15090_i1:2027-1275	95.7	123.0
946	464243at33208	Duplicated	NODE_34958_length_2550_cov_69.501413_g15090_i0:2358-1495	94.9	123.0
947	464286at33208	Duplicated	NODE_13687_length_4179_cov_61.475158_g5990_i0:1744-230	473.8	393.0
948	464286at33208	Duplicated	NODE_20289_length_3457_cov_148.020390_g5990_i1:2657-1143	473.8	393.0
949	464286at33208	Duplicated	NODE_28590_length_2876_cov_86.991795_g5990_i2:1911-397	473.8	393.0
